pathway	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week9	184R_0_F_NS6_week10	184R_L_F_NS6_week10	2403R_L_F_NS6_week10	2506R_0_F_NS6_week10	3894R_0_M_NS6_week10	NS6_inocula	016R_0_F_NS6_week9	1075R_L_M_NS6_week9	1184R_0_M_NS6_week9	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week9	184R_0_M_NS6_week9	2403R_0_F_NS6_week9	2476R_R_F_NS6_week9	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week9	016R_0_F_NS6_week5	016R_R_F_NS6_Pellet_week9	1075R_RL_M_NS6_Pellet_week9	NS6_defined_inocula	016R_R_F_NS6_week5	1075R_0_M_NS6_week5	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1186R_0_M_NS6_week5	1186R_RR_M_NS6_week5	184R_0_M_NS6_week5	2403R_0_F_NS6_week5	2476R_R_F_NS6_week5	2562R_0_F_NS6_week5	2562R_RL_F_NS6_week5	NS6_defined_inocula.1
PWY-6612	19612.9866506038	17698.062930695633	15859.607842849737	16363.819339287518	17961.936343652626	19327.624317034886	15204.87814529053	16509.830463781618	14864.40690072927	19222.73416995221	17921.572610994466	19860.37686101045	19380.45664281226	19963.361399286154	20961.63666482784	19479.08443268795	19313.647034391208	18426.295395118592	17288.729492814262	13410.437621402247	14267.490180558687	13836.532808761738	20948.61745276911	10740.037097356942	8902.874153629677	11971.985636566571	9273.137913147191	9792.966321357466	10735.471027283265	9289.643368484098	10661.53741871252	10029.909407638652	10452.016528236609	9102.679283998308	13362.993490824512
PWY-6628	3184.758633353381	1550.2944038584947	1467.8672192146112	1204.2699401093644	1580.3967520792721	1100.7617998044232	6351.953034690135	1772.9896635359858	7594.4810880742225	1491.5579774779787	1059.278725338581	474.27425832364537	1310.8347434604457	1148.5713341605065	1150.2369985619346	1672.0052204857864	2043.6664575819232	1242.6609807171387	1175.221595611205	5402.097174767026	845.1136798052197	851.9014591176033	7484.875876713697	2945.194588042685	1048.7004813452636	2254.3607270420284	3604.5611487067404	2954.6011941980814	2167.28957984325	495.26012962225417	2059.36225973244	1849.9316733526884	3395.0145050321466	974.1370284849497	4988.408849832355
PWY-6629	2049.3453519390155	965.4389681554237	915.9406599325876	744.4205430557452	984.2808862746683	677.4272689829138	4538.246847536074	1109.2111164553203	5330.622512308109	924.608930146589	652.8895449763859	287.59816709597806	809.075688104998	705.8362527185806	705.7552546446291	1040.6640515330228	1288.196083796579	767.6810510744189	726.5067482244847	3866.003769379521	520.6465640114909	524.1569081975421	5002.456622510759	2007.4699323193283	659.0883138811247	1465.4370492048463	2536.1518395152593	2027.6264321378917	1423.4927321085956	303.5443877423756	1339.8173068000144	1202.9647169870973	2333.658330642982	610.6481726315922	3356.979664440582
PWY-6630	3178.841572955807	1549.2674835570479	1466.240733276445	1203.7335488839813	1579.0758463608045	1100.307748891346	6335.566080675531	1770.6187159416902	7577.383434471108	1490.744601199982	1058.7297105702235	474.1814065483482	1309.5924100608993	1147.8173921963087	1149.5078425506424	1671.0349505772558	2042.5294383673254	1241.7332458685116	1174.3105077631187	5372.466729392204	844.7358606333944	851.5495068843877	7474.335855299775	2937.1805015286054	1046.180191309053	2248.7127831785515	3583.662035462674	2945.5029715513842	2161.4337635118154	494.96836957235496	2054.0001642716134	1844.1893432783004	3375.3998516237884	972.5535737100516	4979.749716981241
PWY-6676	0.0	0.0	0.0	0.0	1308.5925042865726	0.0	0.0	0.0	457.99165295469993	0.0	0.0	0.0	620.5701557416082	24.42654577397084	1447.7179406166406	0.0	0.0	286.95233770080245	541.1031240910391	0.0	0.0	0.0	624.2138305968246	0.0	42.08868453491014	122.3737863092342	98.78744296154865	171.41845460615326	0.0	0.0	0.0	78.71083700802303	22.889000205406504	235.02017791150644	377.86569985904214
PWY-6690	204.62181818181818	92.10545454545456	87.74181818181819	70.28727272727274	93.9709090909091	63.589090909090906	547.6363636363636	106.75636363636363	706.450909090909	87.74181818181819	61.407272727272726	26.498181818181816	76.36363636363636	66.2290909090909	66.07636363636362	99.27272727272727	124.98545454545453	72.46909090909092	68.57454545454546	461.45454545454544	48.93818181818182	49.243636363636355	588.0	218.80363636363637	63.89454545454545	148.83272727272728	296.88	225.0327272727273	146.80363636363634	28.36363636363636	135.89454545454547	122.33454545454545	262.44	58.909090909090914	400.21090909090907
PWY-6700	21119.10588572289	19010.863425918516	16111.795999202865	17787.809421757873	19144.209824301095	20726.461271347882	16269.409797459324	17148.14024927462	17106.859941767278	20070.793241491643	19136.124271768153	21125.14362142999	20291.86865725979	20991.251559100583	21551.631321626664	20850.763109402054	20683.620032790746	19526.43259235397	18642.413006731804	14316.562200323358	15251.184719604564	14675.668637287401	23936.193301478022	11456.31069565077	8972.846127940451	12597.019581140014	9516.491493153615	10345.878032996627	11487.260544224277	9762.98754627506	11586.32470422338	10210.91372800692	10431.873006703525	9173.09417665743	15204.243321169375
PWY-6703	17503.46103704302	15681.79154872035	12821.301160838872	15369.022372990912	15198.771881408846	17066.503671387632	13007.923692295491	14131.306530187137	11392.821549471786	16128.860964279687	16184.563663228053	17664.16593050231	15642.654185903632	16594.761101681594	16756.747314849526	16724.875484609463	16733.488939446783	15496.102890987919	15656.115222555396	11943.71054706681	12804.540514008317	12214.655549073503	14913.289451487179	9679.359290923674	7122.485261779893	10438.889544905776	7730.290982661225	8126.704711120937	9314.517194495615	8069.522251291642	9995.183777918488	8234.14798347636	8031.988242699015	7261.020557837208	9292.847247161711
PWY-6708	3313.9277813885346	3004.224869052377	2311.6915185011553	2755.31707481934	2983.127765299533	3436.9798611196757	2790.178275413469	3200.271328514448	6288.033934793608	3939.5099396175415	2588.6795630868555	3351.6313618752406	2761.517431185954	3380.8015665092134	3474.7751723124466	2711.8425432405634	3143.5146560161525	2919.8900145739044	2862.674397877545	1965.210948979194	2651.9295509351027	2347.6844641792204	8214.725589704121	1380.1495307904781	1536.2802425473253	2078.936568389365	1850.5556809236152	1359.869853198511	1495.6385468865376	1424.8422053979991	1513.0654638654094	1766.1509959779412	1969.2374265498993	1447.439360963866	4962.037365411126
PWY-6731	8554.51761290652	7692.810761428193	4530.402849688863	8436.65024178494	5079.825641271683	7075.4533239386365	8179.985544924038	5157.929602304224	4617.185684567488	6523.081501167074	4560.964854410993	3638.553562807983	4561.715076267854	4514.555347013204	4708.89245692652	8000.859334362067	5409.88012555688	7406.690242697153	6591.408497051868	6849.402779425538	5061.033035273875	4033.5857456700737	2227.798345921499	3965.3624649828016	3051.962768823557	4333.394450855607	4199.813773188137	4040.954346026613	3395.7615191868776	4564.234371509785	4772.847517398313	2865.1369315367424	3806.6729261610903	2419.2545461454906	1585.790613390535
PWY-6737	29152.822031078034	26033.97979514862	23612.750042202228	24755.109755434372	27895.80334864954	28858.132972488354	22348.062590484064	25450.911470045587	24149.391377575255	29313.11472400488	27582.383560288337	30802.21481965488	29280.700226992125	29912.891870386724	32616.20081436054	29518.495830198524	29146.614597918353	27721.191347234897	26589.288926718476	19601.100098239287	21741.107899360082	20912.28598562266	31907.91524908301	16217.937481321493	13918.961056306425	18259.515153725886	13930.987476339384	14624.120826368295	16635.073123588852	13838.278849054626	16119.08071465155	14920.570127756857	15719.89112013728	13915.347297203514	20012.809402769886
PWY-6749	4633.550944694892	3508.642774060695	3088.096896020008	2053.998512271732	2961.4135848550554	3675.706899498152	3203.1162494709506	3730.6303072712803	2732.452567093648	4117.851857571041	2693.7413183436292	2975.984499062527	6070.449475454541	6122.8099142680485	4340.142283525497	3340.0502803805016	3427.1849907793267	4262.650209042819	3129.105045025105	3227.9480875525846	1810.8910373059994	1497.7723675564284	2602.266924963492	1953.5827416939621	2628.0942447211405	2734.333496622866	2479.2768829864767	2500.9325403688767	2731.484092626869	1517.2220615635013	2356.984918985901	2653.58715184617	3140.5816834980515	2475.503761683262	2146.5996395073857
PWY-6823	553.3777108349625	302.9946669763952	270.45440623003043	290.31837474997906	377.7853390144807	309.60115188671455	935.7421004185092	289.80070221578416	1822.9626896086766	264.5242929149906	211.42673593139025	231.64623906324897	249.600803357808	218.31431918039706	315.4563653113363	308.4723529842059	363.5143906934606	223.3330291089068	257.2985249506532	810.9914762168124	172.97508223268568	127.18005427023563	2511.8774923974506	398.2260860329087	147.56296575615585	335.4614780607919	521.1406987395422	394.9819131902892	264.03069706374123	124.64301394248324	289.38714940997676	332.67902028289615	502.0593053688419	197.62714058359376	1694.109501479456
PWY-6891	1356.279951524132	978.2269190982672	972.7735679283778	940.2718985782279	539.2813216940536	401.68810981999565	4219.426963471227	606.5828181211778	3267.1309030353336	485.35455908483044	382.11974558025287	297.62434440728794	570.7807646701759	493.7947643803376	418.8381019075005	3088.403207242014	1934.2512087528764	1570.3863748935387	453.6464563934683	1949.7380997321463	427.83809571856307	311.343137492569	3953.5011852937073	1062.820064649429	998.5344162209459	1027.0409130100513	1541.143324619895	1595.3700561058608	1123.035090874573	925.2971573575362	620.7669966006399	587.1569639252846	1907.6420688593103	390.806396427115	2680.3263896914245
PWY-6892	19573.671279672642	17276.677384994153	14681.658436565778	16861.478423529752	17054.072247632153	18616.800045439988	15370.556036329219	14489.789256353697	9625.383394515988	17103.878786161244	17606.13206072725	18602.399327941494	17542.83616813241	17450.207343279868	18603.295912859376	19762.645838878685	18951.41261122517	18235.345302497397	17503.804180497416	13862.658996731745	13820.442537217008	12540.700646814921	12523.99255491439	11145.977200584583	8013.40083959832	11447.457325864438	8545.3901254399	9787.145826831656	10747.431279588342	9249.318249028924	11056.80284039348	9060.724946372573	9342.667458842021	8122.081301684706	8023.159309551401
PWY-6895	5545.348643119863	4143.497641621723	4007.1484474082386	3996.3265174294343	2452.5626528269613	1881.6162970261032	10962.582905529212	2686.1188883904283	9077.03450272047	2235.423167869344	1787.2865738863857	1417.8567933388283	2581.482821689358	2267.888835718146	1955.9459370900124	10131.068409539248	7286.681521072288	6152.911862605702	2097.6507885526507	6633.193621555371	1953.482061632579	1444.0588997359896	11387.364229786828	4047.4050654408315	3577.1293857997766	3998.5374511503865	4890.422658736202	5172.08342574629	4180.177591789425	3492.9887361425735	2615.121175461522	2448.047729573095	5788.675568193873	1699.5469347955539	7483.982552269418
PWY-6897	25032.964131006887	22193.195357337416	18740.487291021505	21718.36811195185	22486.855334599975	24631.25124876329	18454.19252422677	19411.7293009531	17631.313717458535	23409.47152232962	22992.724231826334	25041.573227766974	22392.445856806302	23077.370783462968	24672.911224351312	24021.079329175234	24416.507348258023	23297.350163335297	23045.905793818136	16984.434874211627	18572.466991544094	16425.46826276471	23631.77753133572	14015.403389175093	10335.691675292612	14901.909067934594	10956.813332304377	12015.890519464712	13499.01891855896	11593.591997393425	13674.98218594131	12193.389347780221	12031.226389612211	10777.767277055129	14807.462287736516
PWY-6901	16371.146456006996	14912.84278410212	12212.378747973036	12080.750565681163	15962.499582914219	16092.321707657966	12194.186278628198	15642.43438328143	14871.75565907308	17652.53748049083	14745.332210904038	17391.36689768481	19261.00290766627	19960.39754716102	19928.51119785151	15968.537050619525	16467.272455389568	15082.10737317964	12845.309547456362	10552.209189697247	10666.710647598173	12585.744433901507	22296.8637400169	7669.095240321295	7850.285108393215	9991.927635488124	7880.113210690226	8322.526967705695	9479.51078447913	6862.796746691003	8998.665553909543	7986.208819539748	8775.519214019421	7689.259897129276	14233.71041127878
PWY-6969	25340.990330970446	22573.999869151896	20241.611454805112	21390.261841758103	23303.53720082896	24348.94162586631	18255.62648882603	21829.56761933205	17115.39287565656	23668.322693508595	22976.884748037883	25273.979493712955	23970.79492440821	24645.751213956275	26838.934923528308	23215.384138747904	23012.208257368085	22438.14586342346	22728.167084522673	17546.210632123235	18182.102251705215	17960.92510760325	19350.78696348603	13977.759054296155	11060.970147087675	15631.15876282362	12218.180407831805	11834.841610725945	13196.174528775393	11918.045796705735	14514.563284262795	12839.619511897143	12701.59815238997	11741.641151200514	12274.097064635627
PWY-7003	3353.104832110358	2228.1627208605114	3432.2436907772103	1503.4228936972625	3255.1143105715896	3226.1624695663522	4319.3271142024805	2903.333419697224	6069.0392832293965	1910.4052784033775	2721.828380981778	3267.738486867585	1179.5379565997318	1187.6563666724248	1026.07009197588	3707.399767447264	2811.931745883104	2999.8208012025484	2727.9369970747994	1995.9189312945991	2688.1805783677655	2976.7274729760975	8475.37578354219	2035.4452075674335	1485.4446778725628	2257.9947928916085	2278.520239346976	2217.1942476036184	2634.1615029770333	1406.9438207774633	1552.1051719162842	1423.3579903339112	2494.357008148356	1595.3708814706151	5865.355612429735
PWY-7013	1560.2094155430245	1568.0866670566188	2270.0220437500793	1620.0939808180524	1100.7111690647482	1131.3105029001802	5510.897459662848	808.0779411928783	7674.964628555191	551.9947123805321	957.8423507583705	1383.511469111034	645.3430405678804	492.5376192073067	322.7170917759791	6602.502559102673	3617.237668967619	3596.7583316394675	1088.8926557486154	366.0352444022227	1281.145577085256	1099.283977198478	10415.405186876285	698.351783472406	1624.3718515453415	1048.4623552039989	699.583035012322	2008.2224668740034	1977.659537630711	1895.8112315410863	286.23541097541124	239.58325433984015	2136.0359282246905	522.3737040197341	7047.3392559825015
PWY-7090	5005.629162622039	4016.928423467542	2169.8204158710687	4221.204912055812	6094.539468593137	5243.405777332413	2162.7355693977916	4115.0826565492025	2818.859372521278	7848.682467519522	6555.06470438446	7336.176401217473	6288.0709226127965	6051.4215819995925	6925.445471403268	4220.793157520776	5670.73001428216	5741.921628527128	6201.318589773065	2815.3177266328908	4519.553497771454	1996.1706391321286	2755.6596912092223	3576.091160791984	2685.177232209529	3395.181576825214	2044.525302624389	2950.6870239899586	4170.551025059897	1432.8774976819238	2457.985746403217	2544.7796126411013	2666.421786977304	2739.8519165723797	1813.116640844009
PWY-7094	621.7787946571049	292.7708801879816	295.90576857301704	218.05711581941043	310.70957700314165	216.60994246170608	1500.4804464301983	344.00045180707724	2216.8218705992554	273.05314585206395	206.31067277104432	93.96043280654366	225.92959647416532	199.68680564332317	194.22622273486195	332.0442695978824	395.96232723075735	244.36868919358622	228.30076895490404	1215.268841799788	167.2648434073883	169.7103615043454	1904.8603862165585	620.6039329261512	202.67032475692622	444.80980335507786	800.765111298994	645.3529277718864	460.6088375158545	96.58264627604483	385.2228633903784	347.76719856556264	735.7478578570418	190.89717686764925	1292.6645432371363
PWY-7111	24350.68273581128	21861.744550725674	20067.66640319382	20332.87007903756	22831.430874071528	23736.815072826597	18407.177215900792	21952.573396566735	22505.95542993211	24234.904599525016	22183.5029202518	24841.023853796152	24597.84830680728	25462.319942819897	27212.13468810566	22415.769384315638	22681.510334442242	22229.208204187722	21452.40434401042	16704.190670232347	17455.709295990557	17806.15320147308	29721.807545976757	13137.134573396996	11411.55079346171	15123.774788057253	12068.327038776182	11736.99493187489	13041.16985821863	11522.43840441179	13545.887016920431	12742.070554032129	13059.021621566777	11955.84601520564	19015.13368315793
