pathway	plate1_1002R_0_M_NS6_week10_S69_	plate1_1002R_L_M_NS6_week10_S70_	plate1_1075R_0_M_NS6_week9_S72_L	plate1_184R_0_F_NS6_week10_S65_L	plate1_184R_L_F_NS6_week10_S66_L	plate1_2403R_L_F_NS6_week10_S67_	plate1_2506R_0_F_NS6_week10_S68_	plate1_3894R_0_M_NS6_week10_S71_	plate1_T1D_NS6_defined_mouse_ino	plate2_016R_0_F_NS6_week9_S79_L0	plate2_1075R_L_M_NS6_week9_S84_L	plate2_1184R_0_M_NS6_week9_S85_L	plate2_1186R_0_M_NS6_week9_S86_L	plate2_1186R_RR_M_NS6_week9_S87_	plate2_184R_0_M_NS6_week9_S88_L0	plate2_2403R_0_F_NS6_week9_S80_L	plate2_2476R_R_F_NS6_week9_S81_L	plate2_2562R_0_F_NS6_week9_S82_L	plate2_2562R_RL_F_NS6_week9_S83_	plate3_016R_0_F_NS6_week5_S1_L00	plate3_016R_R_F_NS6_Pellet_week9	plate3_1075R_RL_M_NS6_Pellet_wee	plate3_NS6_defined_inocula_S86_L	plate4_016R_R_F_NS6_week5_S1_L00	plate4_1075R_0_M_NS6_week5_S2_L0	plate4_1075R_RL_M_NS6_week5_S3_L	plate4_1184R_0_M_NS6_week5_S4_L0	plate4_1186R_0_M_NS6_week5_S5_L0	plate4_1186R_RR_M_NS6_week5_S6_L	plate4_184R_0_M_NS6_week5_S7_L00	plate4_2403R_0_F_NS6_week5_S8_L0	plate4_2476R_R_F_NS6_week5_S9_L0	plate4_2562R_0_F_NS6_week5_S10_L	plate4_2562R_RL_F_NS6_week5_S11_	plate4_NS6_defined_inocula_S86_L
PWY-6609	19115.130198006947	17320.371836990085	16513.51275597601	15899.63929093689	18754.865859910078	19170.474802165292	15761.002684357889	18506.711103849742	19734.282033022075	19997.77569133472	18796.338727524937	21493.144262282553	20351.200507737984	21316.54859643532	22995.694894673816	20585.80825816013	19679.92832285542	17250.720512949527	16767.838161836487	12556.802230908956	14317.980878426572	15288.803694658807	29471.059430282978	10582.26692194352	9718.78017338749	12505.720922878905	9723.031503465258	9489.222497501929	11113.062697561958	9173.81231486614	10994.898556921364	10104.15683173629	10824.377395364847	9526.749839116965	18705.58269151417
PWY-6612	19684.053592690674	17738.114765327075	16323.148652125143	16544.728648162327	18280.935037217867	19375.060555664553	15273.243748027338	16974.527833578642	15010.49973635437	19382.912916222573	18171.233531881287	20193.553892020856	19477.28516203648	20052.809475432776	21500.97076635311	19557.676991696986	19350.95942989563	18537.196401489633	17494.69583911503	13503.565202176054	14434.968385163658	14103.927018169172	21142.11972219961	10888.388844633004	9208.49050781756	12211.598620687333	9513.738192846267	9846.121731476367	10816.729620833128	9478.300311077539	10761.77109706195	10304.529254087769	10768.82925799184	9427.539291379697	13469.019055209224
PWY-6628	3185.486510957117	1550.4154731647911	1469.5276078740128	1204.6353052911595	1581.3328126217655	1100.8217718535188	6356.544651914929	1775.2123075714453	7607.145184206844	1491.9689903060098	1059.6072002305552	474.34667880005287	1311.0263160804145	1148.699534032241	1150.9165040153894	1672.2238166389473	2043.8276113626146	1242.8623214493234	1175.5722311040013	5408.048804892725	845.3353174019014	852.296870222551	7493.2552710519785	2949.3614855901815	1050.513268185126	2257.6780707301205	3619.7902654754707	2956.540845115378	2168.5569991741913	495.47029177922684	2060.762134315911	1853.8928560723914	3409.8041090342904	975.729126499957	4993.391806963839
PWY-6629	2049.596487570762	965.4780934646575	916.479120500168	744.5368675132625	984.5833719622362	677.4461965487395	4540.199473674555	1109.935626096785	5335.818308467587	924.7405290197391	652.9935164896635	287.6203572567587	809.1365021350755	705.876596320524	705.968372538219	1040.734614979965	1288.2494402445936	767.7450794636246	726.6183963892265	3868.5427615863427	520.7166550534413	524.2816216518378	5005.574172923138	2009.0821969713631	659.6845144487463	1466.6044068996262	2542.42347496816	2028.387456286797	1423.9482450864575	303.6101627332951	1340.3109332367007	1204.359196806733	2339.470779337626	611.1691174186456	3358.8593653449043
PWY-6630	3179.566748072086	1549.388392516769	1467.8974422752162	1204.0985886159274	1580.0103423638047	1100.3676714738108	6340.13402876475	1772.835415731218	7589.990525441395	1491.1551658215772	1059.057845006451	474.25379866890614	1309.783619703546	1147.9454238087037	1150.18648652145	1671.2532930833884	2042.6904128710232	1241.9342860582317	1174.6605997269496	5378.3532137460825	844.957300076413	851.9445912629448	7482.691653760003	2941.32473711783	1047.984267962221	2252.013513361305	3598.714699726719	2947.4306912735105	2162.6943412035002	495.17828413477594	2055.3927559918548	1848.125946368879	3390.018687861643	974.1404958214297	4984.715381178065
PWY-6676	0.0	0.0	0.0	0.0	1308.5925042865726	0.0	0.0	0.0	457.99165295469993	0.0	0.0	0.0	620.5701557416082	24.42654577397084	1447.7179406166406	0.0	0.0	286.95233770080245	541.1031240910391	0.0	0.0	0.0	624.2138305968246	0.0	42.08868453491014	122.3737863092342	98.78744296154865	171.41845460615326	0.0	0.0	0.0	78.71083700802303	22.889000205406504	235.02017791150644	377.86569985904214
PWY-6690	204.62181818181818	92.10545454545456	87.74181818181819	70.28727272727274	93.9709090909091	63.589090909090906	547.6363636363636	106.75636363636363	706.450909090909	87.74181818181819	61.407272727272726	26.498181818181816	76.36363636363636	66.2290909090909	66.07636363636362	99.27272727272727	124.98545454545453	72.46909090909092	68.57454545454546	461.45454545454544	48.93818181818182	49.243636363636355	588.0	218.80363636363637	63.89454545454545	148.83272727272728	296.88	225.0327272727273	146.80363636363634	28.36363636363636	135.89454545454547	122.33454545454545	262.44	58.909090909090914	400.21090909090907
PWY-6700	21280.32998254635	19102.32313469624	17176.931289947635	18195.378561296868	19856.10498063582	20833.315591169023	16421.32007773684	18253.345435958465	17433.73756912233	20449.82853718168	19687.38760472985	21868.726049961064	20523.9969482586	21207.5342113211	22813.46834386764	21022.11100094915	20766.48017354523	19778.16249695763	19094.12187042565	14528.427731005662	15620.735698104472	15286.53404993732	24371.979416658956	11780.001956392005	9688.050834761414	13136.301630264541	10076.091733291662	10466.094184606016	11667.984135362105	10187.919542424563	11812.044308505527	10850.765764268812	11176.65583589361	9936.470115274313	15439.035950661731
PWY-6703	17559.405184826755	15713.147236468816	13155.097187000905	15520.11587530952	15445.95673347155	17103.354071609036	13056.841643739705	14498.993730517335	11482.775032889558	16250.66489162212	16381.882912721867	17924.23303047733	15714.005733350961	16662.202003522416	17161.436008765286	16780.848262875665	16760.88545870137	15577.593570496194	15821.899929851652	12017.514025732402	12936.060371205534	12427.243036597629	15012.01291780513	9795.112153665243	7341.733357124325	10624.269942852921	7912.5588982297995	8164.899178252803	9375.270296907262	8213.701824517464	10078.991414362048	8437.678017156428	8246.344424910107	7500.206564708264	9344.24252812664
PWY-6708	3313.9277813885346	3004.224869052377	2311.6915185011553	2755.31707481934	2983.127765299533	3436.9798611196757	2790.178275413469	3200.271328514448	6288.033934793608	3939.5099396175415	2588.6795630868555	3351.6313618752406	2761.517431185954	3380.8015665092134	3474.7751723124466	2711.8425432405634	3143.5146560161525	2919.8900145739044	2862.674397877545	1965.210948979194	2651.9295509351027	2347.6844641792204	8214.725589704121	1380.1495307904781	1536.2802425473253	2078.936568389365	1850.5556809236152	1359.869853198511	1495.6385468865376	1424.8422053979991	1513.0654638654094	1766.1509959779412	1969.2374265498993	1447.439360963866	4962.037365411126
PWY-6731	8548.272825951688	7689.081038357316	4513.771995086584	8413.626864583435	5068.943760097397	7072.3468154188595	8171.126490756215	5140.412315860543	4610.7681611815715	6514.5006105889815	4553.722062225215	3633.7040098130897	4559.341233715016	4512.5463994640195	4697.9177042496685	7994.755186963924	5408.412047932549	7398.246108841073	6578.283486670084	6838.010384509594	5051.4134522670975	4023.9196638353983	2226.5701014877513	3955.8311091797977	3038.6276635007493	4320.50292221286	4180.02188292493	4036.710564764377	3392.2674107025064	4543.897318397991	4764.2553155774995	2855.808947134169	3789.9055786506788	2409.9407603563177	1584.9670327488298
PWY-6737	28877.601364635142	25881.58510554015	21920.4429411753	24075.82045981241	26633.62245179537	28676.970567841854	22119.271946010947	23562.1552734945	23648.327430231064	28650.848196487903	26591.684286746586	29476.53452540204	28864.968831599217	29530.704335460563	30402.58362722756	29243.302950008045	29005.727834479025	27295.713358238856	25788.502712594283	19243.885905047602	21110.533313375905	19901.17465697676	31196.37074807745	15645.141600446186	12696.855598273465	17327.152448618544	13008.201480475856	14418.996580208744	16309.163886605465	13169.28497844028	15722.540402838322	13832.143332388192	14509.931033906252	12607.2934349665	19629.429664664214
PWY-6749	4633.550944694892	3508.642774060695	3088.096896020008	2053.998512271732	2961.4135848550554	3675.706899498152	3203.1162494709506	3730.6303072712803	2732.452567093648	4117.851857571041	2693.7413183436292	2975.984499062527	6070.449475454541	6122.8099142680485	4340.142283525497	3340.0502803805016	3427.1849907793267	4262.650209042819	3129.105045025105	3227.9480875525846	1810.8910373059994	1497.7723675564284	2602.266924963492	1953.5827416939621	2628.0942447211405	2734.333496622866	2479.2768829864767	2500.9325403688767	2731.484092626869	1517.2220615635013	2356.984918985901	2653.58715184617	3140.5816834980515	2475.503761683262	2146.5996395073857
PWY-6823	553.3777108349625	302.9946669763952	270.45440623003043	290.31837474997906	377.7853390144807	309.60115188671455	935.7421004185092	289.80070221578416	1822.9626896086766	264.5242929149906	211.42673593139025	231.64623906324897	249.600803357808	218.31431918039706	315.4563653113363	308.4723529842059	363.5143906934606	223.3330291089068	257.2985249506532	810.9914762168124	172.97508223268568	127.18005427023563	2511.8774923974506	398.2260860329087	147.56296575615585	335.4614780607919	521.1406987395422	394.9819131902892	264.03069706374123	124.64301394248324	289.38714940997676	332.67902028289615	502.0593053688419	197.62714058359376	1694.109501479456
PWY-6891	1356.279951524132	978.2269190982672	972.7735679283778	940.2718985782279	539.2813216940536	401.68810981999565	4219.426963471227	606.5828181211778	3267.1309030353336	485.35455908483044	382.11974558025287	297.62434440728794	570.7807646701759	493.7947643803376	418.8381019075005	3088.403207242014	1934.2512087528764	1570.3863748935387	453.6464563934683	1949.7380997321463	427.83809571856307	311.343137492569	3953.5011852937073	1062.820064649429	998.5344162209459	1027.0409130100513	1541.143324619895	1595.3700561058608	1123.035090874573	925.2971573575362	620.7669966006399	587.1569639252846	1907.6420688593103	390.806396427115	2680.3263896914245
PWY-6892	19573.671279672642	17276.677384994153	14681.658436565778	16861.478423529752	17054.072247632153	18616.800045439988	15370.556036329219	14489.789256353697	9625.383394515988	17103.878786161244	17606.13206072725	18602.399327941494	17542.83616813241	17450.207343279868	18603.295912859376	19762.645838878685	18951.41261122517	18235.345302497397	17503.804180497416	13862.658996731745	13820.442537217008	12540.700646814921	12523.99255491439	11145.977200584583	8013.40083959832	11447.457325864438	8545.3901254399	9787.145826831656	10747.431279588342	9249.318249028924	11056.80284039348	9060.724946372573	9342.667458842021	8122.081301684706	8023.159309551401
PWY-6895	5545.348643119863	4143.497641621723	4007.1484474082386	3996.3265174294343	2452.5626528269613	1881.6162970261032	10962.582905529212	2686.1188883904283	9077.03450272047	2235.423167869344	1787.2865738863857	1417.8567933388283	2581.482821689358	2267.888835718146	1955.9459370900124	10131.068409539248	7286.681521072288	6152.911862605702	2097.6507885526507	6633.193621555371	1953.482061632579	1444.0588997359896	11387.364229786828	4047.4050654408315	3577.1293857997766	3998.5374511503865	4890.422658736202	5172.08342574629	4180.177591789425	3492.9887361425735	2615.121175461522	2448.047729573095	5788.675568193873	1699.5469347955539	7483.982552269418
PWY-6897	25032.964131006887	22193.195357337416	18740.487291021505	21718.36811195185	22486.855334599975	24631.25124876329	18454.19252422677	19411.7293009531	17631.313717458535	23409.47152232962	22992.724231826334	25041.573227766974	22392.445856806302	23077.370783462968	24672.911224351312	24021.079329175234	24416.507348258023	23297.350163335297	23045.905793818136	16984.434874211627	18572.466991544094	16425.46826276471	23631.77753133572	14015.403389175093	10335.691675292612	14901.909067934594	10956.813332304377	12015.890519464712	13499.01891855896	11593.591997393425	13674.98218594131	12193.389347780221	12031.226389612211	10777.767277055129	14807.462287736516
PWY-6901	16352.741141623554	14902.665150138815	12098.623304195795	12049.097231097285	15864.562666000325	16079.526223543557	12182.53995462087	15464.106365750244	14841.070002805018	17592.34201904257	14680.316946098732	17290.00225714242	19217.07529599625	19919.467555205036	19706.77554132602	15950.387492077021	16457.45351024565	15053.051947231046	12802.977655857278	10533.269374025524	10631.26465781254	12500.050853292643	22249.234847544634	7643.753267834417	7748.487583337447	9929.194893374777	7817.8461106759205	8308.978409361642	9455.766562952103	6826.901798654124	8973.144405314211	7913.264258027153	8686.541627445396	7589.166199039746	14207.714811872796
PWY-6969	25340.990330970446	22573.999869151896	20241.611454805112	21390.261841758103	23303.53720082896	24348.94162586631	18255.62648882603	21829.56761933205	17115.39287565656	23668.322693508595	22976.884748037883	25273.979493712955	23970.79492440821	24645.751213956275	26838.934923528308	23215.384138747904	23012.208257368085	22438.14586342346	22728.167084522673	17546.210632123235	18182.102251705215	17960.92510760325	19350.78696348603	13977.759054296155	11060.970147087675	15631.15876282362	12218.180407831805	11834.841610725945	13196.174528775393	11918.045796705735	14514.563284262795	12839.619511897143	12701.59815238997	11741.641151200514	12274.097064635627
PWY-7003	3350.9886524366284	2227.499059280877	3411.3033714894045	1501.9314308288936	3245.5198419357994	3224.795853610733	4314.128681504103	2889.9659343210687	6053.011582934363	1908.7558340788535	2716.3117144913344	3259.2051642826705	1179.159013657655	1187.318969443292	1024.8412989985281	3704.600823741401	2811.1014875752157	2996.6944804188283	2722.9812428512123	1993.9138263390275	2682.3524470303346	2965.3437574279524	8453.121415594376	2030.40496114186	1477.3656402647096	2250.052455004788	2265.428478081015	2214.434078974766	2629.428770992381	1402.7563345514577	1550.1075869874971	1417.8844424509039	2476.989391104587	1585.8127415638107	5851.128347052576
PWY-7013	1560.2094155430245	1568.0866670566188	2270.0220437500793	1620.0939808180524	1100.7111690647482	1131.3105029001802	5510.897459662848	808.0779411928783	7674.964628555191	551.9947123805321	957.8423507583705	1383.511469111034	645.3430405678804	492.5376192073067	322.7170917759791	6602.502559102673	3617.237668967619	3596.7583316394675	1088.8926557486154	366.0352444022227	1281.145577085256	1099.283977198478	10415.405186876285	698.351783472406	1624.3718515453415	1048.4623552039989	699.583035012322	2008.2224668740034	1977.659537630711	1895.8112315410863	286.23541097541124	239.58325433984015	2136.0359282246905	522.3737040197341	7047.3392559825015
PWY-7090	5005.629162622039	4016.928423467542	2169.8204158710687	4221.204912055812	6094.539468593137	5243.405777332413	2162.7355693977916	4115.0826565492025	2818.859372521278	7848.682467519522	6555.06470438446	7336.176401217473	6288.0709226127965	6051.4215819995925	6925.445471403268	4220.793157520776	5670.73001428216	5741.921628527128	6201.318589773065	2815.3177266328908	4519.553497771454	1996.1706391321286	2755.6596912092223	3576.091160791984	2685.177232209529	3395.181576825214	2044.525302624389	2950.6870239899586	4170.551025059897	1432.8774976819238	2457.985746403217	2544.7796126411013	2666.421786977304	2739.8519165723797	1813.116640844009
PWY-7094	621.7787946571049	292.7708801879816	295.90576857301704	218.05711581941043	310.70957700314165	216.60994246170608	1500.4804464301983	344.00045180707724	2216.8218705992554	273.05314585206395	206.31067277104432	93.96043280654366	225.92959647416532	199.68680564332317	194.22622273486195	332.0442695978824	395.96232723075735	244.36868919358622	228.30076895490404	1215.268841799788	167.2648434073883	169.7103615043454	1904.8603862165585	620.6039329261512	202.67032475692622	444.80980335507786	800.765111298994	645.3529277718864	460.6088375158545	96.58264627604483	385.2228633903784	347.76719856556264	735.7478578570418	190.89717686764925	1292.6645432371363
PWY-7111	24350.68273581128	21861.744550725674	20067.66640319382	20332.87007903756	22831.430874071528	23736.815072826597	18407.177215900792	21952.573396566735	22505.95542993211	24234.904599525016	22183.5029202518	24841.023853796152	24597.84830680728	25462.319942819897	27212.13468810566	22415.769384315638	22681.510334442242	22229.208204187722	21452.40434401042	16704.190670232347	17455.709295990557	17806.15320147308	29721.807545976757	13137.134573396996	11411.55079346171	15123.774788057253	12068.327038776182	11736.99493187489	13041.16985821863	11522.43840441179	13545.887016920431	12742.070554032129	13059.021621566777	11955.84601520564	19015.13368315793
